id	idpaper	data	fam	sp	spcode	marker	lifeform	dispersal	dispcode 	anacron	pollinator	pollicode	distgeo	habitat	diverhaplot	divernucleot	genetdiff	AllelesLocus	Porcpoliloci 	AllelicRichness	FIS 	phi_FT	seedwt
141	89	rosanne	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrnuc	Tree	mammals	ma	md	bat	bat	wide	savanna	NA	NA	0.080	10.600	NA	NA	0.110	NA	NA
381	70	rosanne	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrnuc	Tree	mammals	ma	md	bat	bat	wide	savanna	NA	NA	NA	14.000	NA	NA	0.114	NA	NA
NA	66	rosanne	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrnuc	Tree	mammals	ma	md	bat	bat	wide	savanna	NA	NA	NA	7.900	NA	NA	NA	NA	NA
NA	94	rosanne	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrnuc	Tree	mammals	ma	md	bat	bat	wide	savanna	NA	NA	NA	16.100	NA	NA	0.131	NA	NA
261	13	rosanne	Caryocaraceae	Caryocar microcarpum	CRMICRO	chlorop	Tree	mammals	ma	md	bat	bat	wide	rainforest	0.90500	0.07450	0.790	NA	NA	NA	NA	NA	NA
262	13	rosanne	Caryocaraceae	Caryocar microcarpum	CRMICRO	ssrnuc	Tree	mammals	ma	md	bat	bat	wide	rainforest	NA	NA	0.050	16.600	NA	NA	0.119	NA	NA
263	13	rosanne	Caryocaraceae	Caryocar villosum	CRVILLO	chlorop	Tree	mammals	ma	md	bat	bat	wide	rainforest	0.00000	0.00000	0.000	NA	NA	NA	NA	NA	NA
264	13	rosanne	Caryocaraceae	Caryocar villosum	CRVILLO	ssrnuc	Tree	mammals	ma	md	bat	bat	wide	rainforest	NA	NA	0.000	13.000	NA	NA	-0.002	NA	NA
NA	221	rosanne	Clusiaceae	Calophyllum longifolium	CALONG	isoz	Tree	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
67	4	rosanne	Clusiaceae	Calophyllum brasiliense	CABRAS	isoz	Tree	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	NA	1.640	42.860	NA	0.240	NA	NA
402	216	rosanne	Clusiaceae	Moronobea coccinea	MOCOCC	RAPD	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
232	262	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	0.110	18.300	NA	6.420	0.131	NA	NA
305	105	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	nucl	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
306	105	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	chlorop	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
307	105	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	0.140	15.930	NA	8.240	0.087	NA	NA
308	309	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	0.120	9.025	NA	4.697	0.064	NA	NA
412	216	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	NA	NA	NA	NA	0.170	NA	NA
412	216	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	RAPD	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
426	300	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	NA	NA	NA	NA	0.191	0.1540	NA
427	299	rosanne	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	NA	22.500	NA	8.590	0.160	0.2050	NA
NA	65	rosanne	Clusiaceae	Symphonia globulifera 	SYGLOB	ssrnuc	Tree	mammals	ma	mi	birds	bi	wide	rainforest	NA	NA	NA	24.000	NA	NA	0.137	NA	NA
233	52	rosanne	Combretaceae	Terminalia amazonia	TEAMAZ	RAPD	Tree	wind	wi	ab	small bees	sbe	restric	rainforest	NA	NA	0.090	NA	NA	NA	NA	NA	NA
120	90	rosanne	Euphorbiaceae	Alchornea latifolia	ALLATI	RAPD	Tree	birds	bi	b	small bees	sbe	restric	sdtf	NA	NA	NA	NA	NA	NA	NA	NA	NA
177	61	rosanne	Euphorbiaceae	Mabea fistulifera	MAFIST	RAPD	Tree	autochory	au	ab	bat	bat	wide	sdtf	NA	NA	0.090	8.600	63.000	NA	NA	NA	NA
116	68	rosanne	Fabaceae	Acacia caven	ACCAVE	AFLP	Tree	wind	wi	ab	large bees	lbe	wide	mixed	NA	NA	0.320	NA	99.100	NA	NA	NA	NA
325	304	rosanne	Fabaceae	Acacia visco	ACVISC	AFLP	Tree	wind	wi	ab	large bees	lbe	wide	sdtf	NA	NA	0.190	NA	NA	NA	0.045	NA	NA
66	329	rosanne	Fabaceae	Amburana cearensis 	AMCEAR	RAPD	Tree	wind	wi	ab	large bees	lbe	restric	sdtf	NA	NA	NA	3.910	NA	NA	NA	NA	NA
5	320	rosanne	Fabaceae	Anarthrophyllum desideratum	ANDESI	chlorop	Shrub	autochory	au	ab	birds	bi	restric	steppe	0.89850	0.00370	NA	NA	NA	NA	NA	NA	NA
NA	97	rosanne	Fabaceae	Caesalpinia echinata	CAECHI	isoz	Tree	wind	wi	ab	large bees	lbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
136	258	rosanne	Fabaceae	Caesalpinia echinata 	CAECHI	RAPD	Tree	autochory	au	ab	large bees	lbe	wide	rainforest	NA	NA	0.580	NA	95.700	NA	NA	NA	NA
137	170	rosanne	Fabaceae	Caesalpinia echinata 	CAECHI	AFLP	Tree	autochory	au	ab	large bees	lbe	wide	rainforest	NA	NA	0.040	NA	97.500	NA	NA	NA	NA
254	153	rosanne	Fabaceae	Caesalpinia echinata 	CAECHI	ssrcp	Tree	autochory	au	ab	large bees	lbe	wide	rainforest	NA	NA	0.910	NA	NA	NA	NA	NA	NA
NA	40	rosanne	Fabaceae	Caesalpinia epifanioi	CAEPIF	chlorop	Tree	wind	wi	ab	large bees	lbe	restric	sdtf	1.00000	0.00200	NA	NA	NA	NA	NA	NA	NA
11	40	rosanne	Fabaceae	Caesalpinia hintonii	CAHINT	chlorop	Tree	wind	wi	ab	large bees	lbe	restric	sdtf	0.78700	0.00200	0.020	NA	NA	NA	NA	NA	NA
NA	40	rosanne	Fabaceae	Caesalpinia macvaughii	CAMACV	chlorop	Tree	wind	wi	ab	large bees	lbe	restric	sdtf	0.90500	0.00600	0.260	NA	NA	NA	NA	NA	NA
NA	40	rosanne	Fabaceae	Caesalpinia melanadenia	CAMELA	chlorop	Tree	wind	wi	ab	large bees	lbe	restric	sdtf	1.00000	0.00100	NA	NA	NA	NA	NA	NA	NA
NA	40	rosanne	Fabaceae	Caesalpinia oyamae	CAOYAM	chlorop	Tree	wind	wi	ab	large bees	lbe	restric	sdtf	0.98000	0.00600	0.640	NA	NA	NA	NA	NA	NA
NA	40	rosanne	Fabaceae	Caesalpinia pannosa	CAPANN	chlorop	Tree	wind	wi	ab	large bees	lbe	restric	sdtf	1.00000	0.00400	NA	NA	NA	NA	NA	NA	NA
147	3	rosanne	Fabaceae	Copaifera langsdorffii	COLANG	isoz	Tree	birds	bi	b	small bees	sbe	wide	mixed	NA	NA	0.180	NA	72.700	NA	0.098	NA	NA
148	166	rosanne	Fabaceae	Copaifera langsdorffii	COLANG	isoz	Tree	birds	bi	b	small bees	sbe	wide	mixed	NA	NA	0.130	2.400	80.660	NA	-0.001	NA	NA
NA	17	rosanne	Fabaceae	Copaifera langsdorffii	COLANG	ssrnuc	Tree	birds	bi	b	small bees	sbe	wide	mixed	NA	NA	NA	19.120	NA	9.910	NA	NA	NA
NA	92	rosanne	Fabaceae	Copaifera langsdorffii	COLANG	ssrnuc	Tree	birds	bi	b	small bees	sbe	wide	mixed	NA	NA	NA	NA	NA	NA	NA	NA	NA
153	237	rosanne	Fabaceae	Dalbergia nigra	DANIGR	ssrnuc	Tree	wind	wi	ab	small bees	sbe	wide	rainforest	NA	NA	0.090	13.800	NA	7.300	0.023	NA	NA
386	143	rosanne	Fabaceae	Dalbergia nigra	DANIGR	ssrnuc	Tree	wind	wi	ab	small bees	sbe	wide	rainforest	NA	NA	NA	8.600	NA	NA	0.080	NA	NA
26	34	rosanne	Fabaceae	Dalbergia nigra 	DANIGR	chlorop	Tree	wind	wi	ab	small bees	sbe	wide	rainforest	0.75250	0.00089	0.620	NA	NA	NA	NA	NA	NA
27	85	rosanne	Fabaceae	Dicorynia guianensis	DIGUIA	cRFLP	Tree	wind	wi	ab	moth	moth	wide	rainforest	NA	NA	0.410	NA	NA	3.600	NA	NA	NA
NA	73	rosanne	Fabaceae	Dicorynia guianensis	DIGUIA	ssrnuc	Tree	wind	wi	ab	moth	moth	wide	rainforest	NA	NA	NA	NA	NA	NA	0.012	NA	NA
387	216	rosanne	Fabaceae	Dicorynia guianensis 	DIGUIA	isoz	Tree	wind	wi	ab	moth	moth	restric	rainforest	NA	NA	NA	NA	NA	NA	-0.199	NA	NA
387	216	rosanne	Fabaceae	Dicorynia guianensis 	DIGUIA	ssrnuc	Tree	wind	wi	ab	moth	moth	restric	rainforest	NA	NA	NA	NA	NA	NA	0.005	NA	NA
387	216	rosanne	Fabaceae	Dicorynia guianensis 	DIGUIA	RAPD	Tree	wind	wi	ab	moth	moth	restric	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	277	rosanne	Fabaceae	Dinizia excelsa	DIEXCE	ssrnuc	Tree	wind	wi	ab	small bees	sbe	wide	rainforest	NA	NA	NA	20.880	NA	NA	NA	NA	NA
267	328	rosanne	Fabaceae	Dipteryx alata	DIALAT	ssrnuc	Tree	mammals	ma	md	large bees	lbe	wide	savanna	NA	NA	0.270	2.835	NA	2.609	0.171	NA	NA
388	131	rosanne	Fabaceae	Dipteryx alata	DIALAT	RAPD	Tree	mammals	ma	md	large bees	lbe	wide	savanna	NA	NA	0.150	NA	58.520	NA	NA	NA	NA
389	176	rosanne	Fabaceae	Dipteryx alata	DIALAT	RAPD	Tree	mammals	ma	md	large bees	lbe	wide	savanna	NA	NA	0.160	0.155	88.900	NA	0.067	NA	NA
420	169	rosanne	Fabaceae	Dipteryx alata	DIALAT	ssrnuc	Tree	mammals	ma	md	large bees	lbe	wide	savanna	NA	NA	0.800	4.780	96.300	NA	0.122	NA	NA
NA	NA	rosanne	Fabaceae	Dipteryx alata	DIALAT	ssrnuc	Tree	mammals	ma	md	large bees	lbe	wide	savanna	NA	NA	NA	3.000	NA	NA	-0.224	NA	NA
421	86	rosanne	Fabaceae	Dipteryx panamensis 	DIPANA	ssrnuc	Tree	mammals	ma	md	large bees	lbe	restric	rainforest	NA	NA	0.250	NA	NA	5.137	NA	NA	NA
390	104	rosanne	Fabaceae	Enterolobium cyclocarpum	ENCYCL	isoz	Tree	mammals	ma	md	large bees	lbe	wide	sdtf	NA	NA	0.210	NA	85.700	NA	-0.070	NA	NA
391	216	rosanne	Fabaceae	Eperua grandiflora	EPGRAN	isoz	Tree	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	NA	NA	NA	NA	-0.297	NA	NA
391	216	rosanne	Fabaceae	Eperua grandiflora	EPGRAN	RAPD	Tree	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
391	216	rosanne	Fabaceae	Eperua grandiflora	EPGRAN	AFLP	Tree	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
166	134	rosanne	Fabaceae	Gliricidia sepium	GLSEPI	RAPDmit	Tree	autochory	au	ab	large bees	lbe	wide	sdtf	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	201	rosanne	Fabaceae	Gliricidia sepium	GLSEPI	ssrnuc	Tree	autochory	au	ab	large bees	lbe	wide	sdtf	NA	NA	NA	6.000	NA	NA	NA	NA	NA
NA	319	rosanne	Fabaceae	Guibourtia chodatiana	GUCHOD	isoz	Tree	birds	bi	b	large bees	lbe	restric	sdtf	NA	NA	NA	NA	NA	NA	0.040	NA	NA
43	113	rosanne	Fabaceae	Hymenaea courbaril	HYCOUR	chlorop	Tree	mammals	ma	md	bat	bat	wide	sdtf	0.80000	0.00300	0.600	NA	NA	NA	NA	NA	NA
396	20	rosanne	Fabaceae	Hymenaea courbaril 	HYCOUR	ssrnuc	Tree	mammals	ma	md	bat	bat	wide	sdtf	NA	NA	NA	20.110	NA	3.510	0.167	NA	NA
44	113	rosanne	Fabaceae	Hymenaea stigonocarpa	HYSTIG	chlorop	Tree	mammals	ma	md	bat	bat	wide	savanna	0.80400	0.00300	0.690	NA	NA	NA	NA	NA	NA
45	32	rosanne	Fabaceae	Hymenaea stigonocarpa	HYSTIG	chlorop	Tree	mammals	ma	md	bat	bat	wide	savanna	0.80400	0.00300	0.690	NA	NA	NA	NA	NA	NA
NA	87	rosanne	Fabaceae	Hymenaea stigonocarpa	HYSTIG	ssrnuc	Tree	mammals	ma	md	bat	bat	wide	savanna	NA	NA	NA	10.300	NA	NA	0.023	NA	NA
170	90	rosanne	Fabaceae	Inga thibaudiana	INTHIB	RAPD	Tree	mammals	ma	mi	birds	bi	restric	rainforest	NA	NA	0.010	NA	NA	NA	NA	NA	NA
178	102	rosanne	Fabaceae	Machaerium villosum	MAVILLO	isoz	Tree	wind	wi	ab	large bees	lbe	wide	sdtf	NA	NA	0.060	2.400	93.330	NA	-0.194	NA	NA
401	22	rosanne	Fabaceae	Machaerium villosum	MAVILLO	isoz	Tree	wind	wi	ab	large bees	lbe	wide	sdtf	NA	NA	NA	NA	NA	NA	NA	NA	NA
202	49	rosanne	Fabaceae	Plathymenia reticulata	PLRETI	RAPD	Tree	wind	wi	ab	small bees	sbe	wide	sdtf	NA	NA	0.120	NA	70.800	NA	NA	NA	NA
95	37	rosanne	Fabaceae	Plathymenia reticulata 	PLRETI	chlorop	Tree	wind	wi	ab	small bees	sbe	wide	sdtf	0.90000	0.00250	0.930	NA	NA	9.270	NA	NA	NA
NA	326	rosanne	Fabaceae	Platypodium elegans	PLELEG	ssrnuc	Tree	wind	wi	ab	large bees	lbe	wide	sdtf	NA	NA	NA	13.310	NA	NA	0.041	NA	NA
210	125	rosanne	Fabaceae	Prosopis alba	PRALBA	isoz	Tree	mammals	ma	md	small bees	sbe	restric	mixed	0.29000	NA	0.340	1.700	46.700	NA	NA	NA	NA
210	125	rosanne	Fabaceae	Prosopis alba	PRALBA	RAPD	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.410	1.400	37.400	NA	NA	NA	NA
211	125	rosanne	Fabaceae	Prosopis flexuosa	PRFLEX	isoz	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.290	1.900	60.900	NA	NA	NA	NA
211	125	rosanne	Fabaceae	Prosopis flexuosa	PRFLEX	RAPD	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.410	1.500	48.200	NA	NA	NA	NA
212	125	rosanne	Fabaceae	Prosopis nigra	PRNIGR	isoz	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.290	1.900	63.000	NA	NA	NA	NA
212	125	rosanne	Fabaceae	Prosopis nigra	PRNIGR	RAPD	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.410	1.300	33.900	NA	NA	NA	NA
213	125	rosanne	Fabaceae	Prosopis ruscifolia	PRRUSC	isoz	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.290	1.800	61.950	NA	NA	NA	NA
213	125	rosanne	Fabaceae	Prosopis ruscifolia	PRRUSC	RAPD	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.410	1.450	45.500	NA	NA	NA	NA
214	125	rosanne	Fabaceae	Prosopis vinalillo	PRVINA	isoz	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.290	2.000	65.200	NA	NA	NA	NA
214	125	rosanne	Fabaceae	Prosopis vinalillo	PRVINA	RAPD	Tree	mammals	ma	md	small bees	sbe	restric	mixed	NA	NA	0.300	1.400	39.300	NA	NA	NA	NA
294	36	rosanne	Fabaceae	Pterocarpus officinalis	PTOFFI	AFLP	Tree	wind	wi	ab	large bees	lbe	restric	wetlands	NA	NA	0.120	NA	68.000	NA	NA	NA	NA
NA	18	rosanne	Fabaceae	Samanea saman	SASAMA	isoz	Tree	wind	wi	ab	butterflies	but	wide	sdtf	NA	NA	NA	NA	NA	NA	0.024	NA	NA
105	71	rosanne	Fabaceae	Schizolobium parahyba	SCPARA	nucl	Tree	wind	wi	ab	large bees	lbe	wide	rainforest	0.69400	0.00826	0.980	NA	NA	NA	NA	NA	NA
105	71	rosanne	Fabaceae	Schizolobium parahyba	SCPARA	chlorop	Tree	wind	wi	ab	large bees	lbe	wide	rainforest	0.90700	0.00239	0.850	NA	NA	NA	NA	NA	NA
115	336	rosanne	Fabaceae	Schizolobium parahyba	SCPARA	nucl	Tree	wind	wi	ab	large bees	lbe	wide	rainforest	0.69400	0.00826	0.980	NA	NA	NA	NA	NA	NA
115	336	rosanne	Fabaceae	Schizolobium parahyba	SCPARA	chlorop	Tree	wind	wi	ab	large bees	lbe	wide	rainforest	0.90700	0.00239	0.850	NA	NA	NA	NA	NA	NA
NA	77	rosanne	Fabaceae	Senna multijuga	SEMULT	isoz	Tree	autochory	au	ab	large bees	lbe	wide	sdtf	NA	NA	NA	NA	NA	NA	NA	NA	NA
226	257	rosanne	Fabaceae	Stylosanthes humilis	STHUMI	AFLP	Herb	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	0.150	NA	75.000	NA	NA	NA	NA
227	257	rosanne	Fabaceae	Stylosanthes viscosa	STVISC	AFLP	Herb	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	0.080	NA	83.000	NA	NA	NA	NA
338	195	rosanne	Fabaceae	Tachigali versicolor	TAVERS	isoz	Tree	wind	wi	ab	large bees	lbe	wide	rainforest	NA	NA	0.070	1.330	41.900	NA	0.187	NA	NA
112	109	rosanne	Fabaceae	Vouacapoua americana	VOAMER	cRFLP	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
112	109	rosanne	Fabaceae	Vouacapoua americana	VOAMER	ssrnuc	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	NA	4.100	NA	NA	NA	NA	NA
240	44	rosanne	Fabaceae	Vouacapoua americana	VOAMER	ssrnuc	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.080	NA	NA	4.100	0.025	NA	NA
241	11	rosanne	Fabaceae	Vouacapoua americana	VOAMER	cRFLP	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.890	NA	NA	NA	NA	NA	NA
415	216	rosanne	Fabaceae	Vouacapoua americana	VOAMER	ssrnuc	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	NA	NA	NA	NA	0.111	NA	NA
415	216	rosanne	Fabaceae	Vouacapoua americana	VOAMER	RAPD	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
428	28	rosanne	Fabaceae	Vouacapoua americana	VOAMER	ssrnuc	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.110	4.080	NA	NA	0.330	NA	NA
NA	43	rosanne	Gomortegaceae	Gomortega keule	GOKEUL	ssrnuc	Tree	mammals	ma	mi	small bees	sbe	restric	sdtf	NA	NA	0.080	NA	NA	NA	0.070	NA	NA
395	288	rosanne	Heliconiaceae	Heliconia metallica	HEMETA	AFLP	Herb	birds	bi	b	birds	bi	wide	rainforest	NA	NA	0.060	NA	NA	NA	NA	NA	NA
NA	51	rosanne	Lauraceae	Aniba rosaeodora	ANROSA	RAPD	Tree	birds	bi	b	small bees	sbe	restric	rainforest	NA	NA	NA	NA	77.500	NA	NA	NA	NA
150	129	rosanne	Lauraceae	Cryptocarya aschersoniana	CRASCH	isoz	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.340	NA	NA	NA	0.112	NA	NA
151	128	rosanne	Lauraceae	Cryptocarya moschata	CRMOSC	isoz	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.290	2.970	100.000	2.280	0.352	NA	NA
152	223	rosanne	Lauraceae	Cryptocarya moschata	CRMOSC	isoz	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.110	NA	NA	NA	-0.021	NA	NA
385	27	rosanne	Lauraceae	Cryptocarya moschata	CRMOSC	isoz	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	130	rosanne	Lauraceae	Cryptocarya moschata	CRMOSC	isoz	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	NA	NA	NA	NA	0.326	NA	NA
406	30	rosanne	Lauraceae	Ocotea catharinensis	OCCATH	isoz	Tree	birds	bi	b	large bees	lbe	restric	rainforest	NA	NA	0.120	2.200	83.300	NA	0.133	NA	NA
410	216	rosanne	Lauraceae	Sextonia rubra	SERUBR	ssrnuc	Tree	birds	bi	b	small bees	sbe	wide	rainforest	NA	NA	NA	NA	NA	NA	0.094	NA	NA
410	216	rosanne	Lauraceae	Sextonia rubra	SERUBR	RAPD	Tree	birds	bi	b	small bees	sbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	74	rosanne	Lauraceae	Sextonia rubra	SERUBR	ssrnuc	Tree	birds	bi	b	small bees	sbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	0.0640	NA
NA	227	rosanne	Lecythidaceae	Bertholletia excelsa	BEEXCE	isoz	Tree	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	98	rosanne	Lecythidaceae	Eschweilera ovata	ESOVAT	isoz	Tree	mammals	ma	mi	large bees	lbe	wide	rainforest	NA	NA	NA	NA	NA	NA	0.066	NA	NA
NA	219	rosanne	Malvaceae	Cavanillesia platanifolia	CAPLAT	isoz	Tree	wind	wi	ab	bat	bat	wide	sdtf	NA	NA	NA	NA	25.100	NA	NA	NA	NA
NA	222	rosanne	Malvaceae	Cavanillesia platanifolia	CAPLAT	isoz	Tree	wind	wi	ab	bat	bat	wide	sdtf	NA	NA	NA	NA	NA	NA	NA	NA	NA
329	313	rosanne	Malvaceae	Ceiba aesculifolia 	CEAESC	isoz	Tree	wind	wi	ab	bat	bat	restric	sdtf	NA	NA	0.220	NA	NA	NA	NA	NA	NA
22	48	rosanne	Malvaceae	Ceiba pentandra	CEPENT	nucl	Tree	wind	wi	ab	bat	bat	wide	sdtf	NA	NA	NA	NA	NA	NA	NA	NA	NA
22	48	rosanne	Malvaceae	Ceiba pentandra	CEPENT	chlorop	Tree	wind	wi	ab	bat	bat	wide	sdtf	NA	NA	NA	NA	NA	NA	NA	NA	NA
31	235	rosanne	Malvaceae	Gossypium aridum	GOARID	cAFLP	Shrub	wind	wi	ab	birds	bi	restric	sdtf	NA	NA	0.900	NA	73.900	NA	NA	NA	NA
32	235	rosanne	Malvaceae	Gossypium davidsonii	GODAVI	cAFLP	Shrub	wind	wi	ab	birds	bi	restric	sdtf	NA	NA	0.900	NA	48.200	NA	NA	NA	NA
33	285	rosanne	Malvaceae	Gossypium hirsutum	GOHIRS	ssrcp	Tree	wind	wi	ab	birds	bi	restric	mixed	NA	NA	NA	NA	NA	NA	NA	NA	NA
34	235	rosanne	Malvaceae	Gossypium klotzschianum	GOKLOT	cAFLP	Shrub	wind	wi	ab	birds	bi	restric	sdtf	NA	NA	0.900	NA	27.600	NA	NA	NA	NA
35	235	rosanne	Malvaceae	Gossypium laxum	GOLAXU	cAFLP	Shrub	wind	wi	ab	birds	bi	restric	sdtf	NA	NA	0.900	NA	80.100	NA	NA	NA	NA
36	235	rosanne	Malvaceae	Gossypium lobatum	GOLOBA	cAFLP	Shrub	wind	wi	ab	birds	bi	restric	sdtf	NA	NA	0.900	NA	23.900	NA	NA	NA	NA
37	235	rosanne	Malvaceae	Gossypium schwendimanii	GOSCHW	cAFLP	Shrub	wind	wi	ab	birds	bi	restric	sdtf	NA	NA	0.900	NA	50.300	NA	NA	NA	NA
NA	100	rosanne	Malvaceae	Helicteres brevispira	HEBREV	isoz	Shrub	wind	wi	ab	hummingbirds	bi	wide	sdtf	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	107	rosanne	Malvaceae	Helicteres sacarolha	HESACA	isoz	Shrub	wind	wi	ab	hummingbirds	bi	wide	savanna	NA	NA	NA	NA	NA	NA	NA	NA	NA
285	309	rosanne	Malvaceae	Luehea seemannii	LUSEEM	ssrnuc	Tree	wind	wi	ab	large bees	lbe	restric	sdtf	NA	NA	0.080	5.538	NA	2.748	0.012	NA	NA
NA	219	rosanne	Malvaceae	Quararibea asterolepis	QUASTE	isoz	Tree	mammals	ma	md	moth	moth	restric	sdtf	NA	NA	NA	NA	56.700	NA	NA	NA	NA
234	298	rosanne	Malvaceae	Theobroma grandiflorum 	THGRAN	ssrnuc	Tree	mammals	ma	md	large bees	lbe	wide	rainforest	NA	NA	0.300	5.380	NA	NA	0.192	NA	NA
70	122	rosanne	Melastomataceae	Henriettea tuberculosa	HETUBE	isoz	Tree	birds	bi	b	large bees	lbe	restric	rainforest	NA	NA	NA	1.330	25.000	NA	NA	NA	NA
111	33	rosanne	Melastomataceae	Tibouchina papyrus	TIPAPY	ssrnuc	Tree	wind	wi	ab	large bees	lbe	restric	rockysavanna	NA	NA	0.710	NA	NA	1.800	0.127	NA	NA
111	33	rosanne	Melastomataceae	Tibouchina papyrus	TIPAPY	chlorop	Tree	wind	wi	ab	large bees	lbe	restric	rockysavanna	NA	0.00290	0.680	NA	NA	NA	NA	NA	NA
235	136	rosanne	Melastomataceae	Tibouchina papyrus	TIPAPY	RAPD	Tree	wind	wi	ab	large bees	lbe	restric	rockysavanna	NA	NA	0.340	NA	89.000	NA	NA	NA	NA
NA	NA	rosanne	Melastomataceae	Tibouchina papyrus	TIPAPY	ssrnuc	Tree	wind	wi	ab	large bees	lbe	restric	rockysavanna	NA	NA	NA	2.000	NA	NA	-0.168	NA	NA
139	283	rosanne	Meliaceae	Carapa guianensis	CAGUIA	ssrnuc	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.060	8.160	NA	4.180	NA	NA	NA
255	294	rosanne	Meliaceae	Carapa guianensis	CAGUIA	chlorop	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	0.29000	NA	0.650	NA	NA	NA	NA	NA	NA
256	294	rosanne	Meliaceae	Carapa guianensis	CAGUIA	ssrnuc	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.360	13.570	NA	NA	NA	NA	NA
257	294	rosanne	Meliaceae	Carapa guianensis	CAGUIA	ssrcp	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	0.840	4.570	NA	NA	NA	NA	NA
419	121	rosanne	Meliaceae	Carapa guianensis	CAGUIA	ssrnuc	Tree	mammals	ma	mi	small bees	sbe	wide	rainforest	NA	NA	NA	9.320	NA	7.800	0.029	0.0490	NA
